"","PC1","PC2","PC3"
"APC",-0.567118113829824,0.725328266265753,-0.0816697911388988
"FLNB",-0.566916637264607,0.482575924443527,0.328854158560414
"KPNA1",-0.565696164120255,0.457871535550231,-0.0358100665461681
"DOPEY1",-0.565623244284946,0.610323613658616,-0.0334640456843677
"ZNF235",-0.563931483667263,0.515366131726107,0.0838123014291118
"H2AFY2",-0.563155943709079,0.650779340889882,-0.153677581204689
"IMPAD1",-0.562754276353555,0.65928779509158,0.165594358271288
"GSC",-0.562322631537186,0.524442739118989,0.172486199338268
"SKINTL",-0.561515678649203,0.582090976156965,0.0562920990298184
"DIO3",-0.560890210157173,0.633746059396407,0.100161571117986
"GREM2",-0.560651277294277,0.671785466376939,0.139562441576065
"LHX1",-0.559665002832525,0.612784871327655,0.0984530422036362
"SNX4",-0.559477850222701,0.519582134270289,0.320935932841662
"KIAA1161",-0.559017015399066,0.621204126686952,0.23564747685465
"PLSCR1",-0.558409164999036,0.536569583393449,0.481823398795779
"ARSB",-0.557840418602478,0.639684386914253,0.203762776602105
"HNF4A",-0.556739719660748,0.62908969835341,0.186526378448046
"LOC285548",-0.556680888682111,0.553462661035495,0.0413972985262348
"CAMKK2",-0.556274908678437,0.574116082799732,0.393365863881579
"KRT222",-0.555804848600301,0.561252614775106,0.240128255359437
"USP22",-0.555753169683365,0.467467428552562,-0.158443499749171
"FZD8",-0.55573133046481,0.582344591598532,0.394566937928768
"ARG1",-0.55473634786169,0.458206346488664,0.147631799918856
"RCOR3",-0.554242876326331,0.688370563402556,0.1429637853677
"ZNF558",-0.55274072151,0.591962662063025,-0.348871574175006
"MEPE",-0.552307910390884,0.549264673737706,-0.00606486968782262
"MAGEC3",-0.55125097851638,0.568174442672649,0.0542850943162373
"COL5A2",-0.550865488583762,0.703832558373546,0.023644315138188
"GATA6",-0.549691248800515,0.672889539954774,0.262060325603338
"KIT",-0.549632914007912,0.598109141874875,0.323976771884294
"LOC100505718",-0.549380092072847,0.484349474730283,0.0583746390967324
"MTNR1B",-0.54669800079297,0.546113871010181,0.0672124942081662
"EGFL8.PPT2.PPT2.EGFL8",-0.546358055378052,0.606948038074899,0.151551877205557
"HAND1",-0.546331773426411,0.516902420308196,0.273433911769549
"ANKMY2",-0.546293038078563,0.676079943370942,0.00185986899727464
"CALM3",-0.545481715654959,0.568452340170995,-0.00863382939697224
"USP2",-0.544806778434983,0.472401590511829,0.0887240977393293
"EPHA4",-0.544675512339149,0.662384615017278,-0.00502778734684009
"PLXNA4",-0.543079658569613,0.681025980587421,0.0488289403385412
"C7orf34",-0.541773607706727,0.573030156953453,-0.0390852989174276
"USP53",-0.539643424990978,0.562747468462957,0.450379874488594
"FAM101A.ZNF664.ZNF664.FAM101A",-0.539106904029794,0.687203099707069,0.108541831645113
"VPS35",-0.538369973641811,0.68094262220752,-0.121504444236714
"MGST2",-0.53832527283029,0.619810597923324,0.401253690877984
"LOC645431",-0.537773003034101,0.634595637488299,0.0935434466885595
"LINC00575",-0.536595483783771,0.667407457973847,0.0453293257327251
